"randomization_id","assay","time","assay_taste","level","cup_order","taste_position","cup_taste","conc","cup_id"
"R002","rtdt",3,"nacl",4,3,1,"nacl",8.2,77740
"R002","rtdt",3,"nacl",5,1,0,"h2o_1",11.8,44683
"R002","rtdt",3,"nacl",5,2,0,"h2o_2",11.8,27690
"R002","rtdt",3,"nacl",5,3,1,"nacl",11.8,87567
"R002","rtdt",3,"nacl",6,1,1,"nacl",16.8,53742
"R002","rtdt",3,"nacl",6,2,0,"h2o_2",16.8,93634
"R002","rtdt",3,"nacl",6,3,0,"h2o_1",16.8,46680
"R002","rtdt",3,"nacl",7,1,0,"h2o_1",24,43481
"R002","rtdt",3,"nacl",7,2,0,"h2o_2",24,68489
"R002","rtdt",3,"nacl",7,3,1,"nacl",24,71381
"R002","rtdt",3,"nacl",8,1,1,"nacl",34.2,90998
"R002","rtdt",3,"nacl",8,2,0,"h2o_2",34.2,79446
"R002","rtdt",3,"nacl",8,3,0,"h2o_1",34.2,90424
"R002","rtdt",3,"nacl",9,1,0,"h2o_2",68.4,26216
"R002","rtdt",3,"nacl",9,2,0,"h2o_1",68.4,72481
"R002","rtdt",3,"nacl",9,3,1,"nacl",68.4,34946
"R002","rtdt",3,"nacl",10,1,0,"h2o_1",137,21627
"R002","rtdt",3,"nacl",10,2,1,"nacl",137,92149
"R002","rtdt",3,"nacl",10,3,0,"h2o_1",137,21627
"R002","rtdt",4,"nacl",1,1,0,"h2o_1",2.7,53439
"R002","rtdt",4,"nacl",1,2,0,"h2o_2",2.7,52238
"R002","rtdt",4,"nacl",1,3,1,"nacl",2.7,11159
"R002","rtdt",4,"nacl",2,1,0,"h2o_2",4.1,32607
"R002","rtdt",4,"nacl",2,2,0,"h2o_1",4.1,29678
"R002","rtdt",4,"nacl",2,3,1,"nacl",4.1,95962
"R002","rtdt",4,"nacl",3,1,1,"nacl",5.8,53134
"R002","rtdt",4,"nacl",3,2,0,"h2o_1",5.8,30881
"R002","rtdt",4,"nacl",3,3,0,"h2o_2",5.8,62893
"R002","rtdt",4,"nacl",4,1,0,"h2o_2",8.2,80290
"R002","rtdt",4,"nacl",4,2,1,"nacl",8.2,55574
"R002","rtdt",4,"nacl",4,3,0,"h2o_2",8.2,80290
"R002","rtdt",4,"nacl",5,1,1,"nacl",11.8,70533
"R002","rtdt",4,"nacl",5,2,0,"h2o_2",11.8,72291
"R002","rtdt",4,"nacl",5,3,0,"h2o_1",11.8,88898
"R002","rtdt",4,"nacl",6,1,0,"h2o_2",16.8,76664
"R002","rtdt",4,"nacl",6,2,0,"h2o_1",16.8,15406
"R002","rtdt",4,"nacl",6,3,1,"nacl",16.8,98506
"R002","rtdt",4,"nacl",7,1,1,"nacl",24,89562
"R002","rtdt",4,"nacl",7,2,0,"h2o_1",24,79467
"R002","rtdt",4,"nacl",7,3,0,"h2o_2",24,73831
"R002","rtdt",4,"nacl",8,1,0,"h2o_1",34.2,32886
"R002","rtdt",4,"nacl",8,2,0,"h2o_2",34.2,24441
"R002","rtdt",4,"nacl",8,3,1,"nacl",34.2,55510
"R002","rtdt",4,"nacl",9,1,0,"h2o_2",68.4,88676
"R002","rtdt",4,"nacl",9,2,0,"h2o_1",68.4,49254
"R002","rtdt",4,"nacl",9,3,1,"nacl",68.4,98984
"R002","rtdt",4,"nacl",10,1,0,"h2o_1",137,94469
"R002","rtdt",4,"nacl",10,2,1,"nacl",137,19544
"R002","rtdt",4,"nacl",10,3,0,"h2o_1",137,94469
"R002","rtdt",4,"sucr",1,1,1,"sucr",1,23768
"R002","rtdt",4,"sucr",1,2,0,"h2o_2",1,69416
"R002","rtdt",4,"sucr",1,3,0,"h2o_1",1,89437
"R002","rtdt",4,"sucr",2,1,1,"sucr",1.6,14737
"R002","rtdt",4,"sucr",2,2,0,"h2o_2",1.6,25692
"R002","rtdt",4,"sucr",2,3,0,"h2o_1",1.6,80827
"R002","rtdt",4,"sucr",3,1,0,"h2o_2",2.7,74445
"R002","rtdt",4,"sucr",3,2,1,"sucr",2.7,75177
"R002","rtdt",4,"sucr",3,3,0,"h2o_2",2.7,74445
"R002","rtdt",4,"sucr",4,1,0,"h2o_2",4.5,40628
"R002","rtdt",4,"sucr",4,2,0,"h2o_1",4.5,49263
"R002","rtdt",4,"sucr",4,3,1,"sucr",4.5,53589
"R002","rtdt",4,"sucr",5,1,1,"sucr",7.5,93791
"R002","rtdt",4,"sucr",5,2,0,"h2o_2",7.5,31852
"R002","rtdt",4,"sucr",5,3,0,"h2o_1",7.5,63626
"R002","rtdt",4,"sucr",6,1,1,"sucr",12.6,72764
"R002","rtdt",4,"sucr",6,2,0,"h2o_1",12.6,87415
"R002","rtdt",4,"sucr",6,3,0,"h2o_2",12.6,11488
"R002","rtdt",4,"sucr",7,1,0,"h2o_1",21,75804
"R002","rtdt",4,"sucr",7,2,0,"h2o_2",21,58438
"R002","rtdt",4,"sucr",7,3,1,"sucr",21,58542
"R002","rtdt",4,"sucr",8,1,0,"h2o_1",35,24638
"R002","rtdt",4,"sucr",8,2,1,"sucr",35,30990
"R002","rtdt",4,"sucr",8,3,0,"h2o_1",35,24638
"R002","rtdt",4,"sucr",9,1,0,"h2o_2",70,20671
"R002","rtdt",4,"sucr",9,2,1,"sucr",70,66544
"R002","rtdt",4,"sucr",9,3,0,"h2o_2",70,20671
"R002","rtdt",4,"sucr",10,1,0,"h2o_1",140,91686
"R002","rtdt",4,"sucr",10,2,1,"sucr",140,51980
"R002","rtdt",4,"sucr",10,3,0,"h2o_1",140,91686
"R003","rtdt",1,"sucr",1,1,0,"h2o_2",1,92450
"R003","rtdt",1,"sucr",1,2,1,"sucr",1,68164
"R003","rtdt",1,"sucr",1,3,0,"h2o_2",1,92450
"R003","rtdt",1,"sucr",2,1,1,"sucr",1.6,25952
"R003","rtdt",1,"sucr",2,2,0,"h2o_2",1.6,87258
"R003","rtdt",1,"sucr",2,3,0,"h2o_1",1.6,55299
"R003","rtdt",1,"sucr",3,1,0,"h2o_2",2.7,90694
"R003","rtdt",1,"sucr",3,2,1,"sucr",2.7,54705
"R003","rtdt",1,"sucr",3,3,0,"h2o_2",2.7,90694
"R003","rtdt",1,"sucr",4,1,1,"sucr",4.5,73941
"R003","rtdt",1,"sucr",4,2,0,"h2o_1",4.5,55421
"R003","rtdt",1,"sucr",4,3,0,"h2o_2",4.5,10888
"R003","rtdt",1,"sucr",5,1,0,"h2o_1",7.5,80425
"R003","rtdt",1,"sucr",5,2,0,"h2o_2",7.5,30491
"R003","rtdt",1,"sucr",5,3,1,"sucr",7.5,38962
"R003","rtdt",1,"sucr",6,1,0,"h2o_2",12.6,33806
"R003","rtdt",1,"sucr",6,2,0,"h2o_1",12.6,23812
"R003","rtdt",1,"sucr",6,3,1,"sucr",12.6,70324
"R003","rtdt",1,"sucr",7,1,0,"h2o_1",21,72479
"R003","rtdt",1,"sucr",7,2,0,"h2o_2",21,32235
"R003","rtdt",1,"sucr",7,3,1,"sucr",21,59394
"R003","rtdt",1,"sucr",8,1,0,"h2o_2",35,31211
"R003","rtdt",1,"sucr",8,2,0,"h2o_1",35,45673
"R003","rtdt",1,"sucr",8,3,1,"sucr",35,24164
"R003","rtdt",1,"sucr",9,1,0,"h2o_2",70,31492
"R003","rtdt",1,"sucr",9,2,0,"h2o_1",70,17486
"R003","rtdt",1,"sucr",9,3,1,"sucr",70,46351
"R003","rtdt",1,"sucr",10,1,0,"h2o_1",140,98801
"R003","rtdt",1,"sucr",10,2,0,"h2o_2",140,89290
"R003","rtdt",1,"sucr",10,3,1,"sucr",140,93354
"R003","rtdt",1,"nacl",1,1,1,"nacl",2.7,68164
"R003","rtdt",1,"nacl",1,2,0,"h2o_2",2.7,76608
"R003","rtdt",1,"nacl",1,3,0,"h2o_1",2.7,98225
"R003","rtdt",1,"nacl",2,1,0,"h2o_1",4.1,60205
"R003","rtdt",1,"nacl",2,2,1,"nacl",4.1,25952
"R003","rtdt",1,"nacl",2,3,0,"h2o_1",4.1,60205
"R003","rtdt",1,"nacl",3,1,0,"h2o_1",5.8,40292
"R003","rtdt",1,"nacl",3,2,1,"nacl",5.8,54705
"R003","rtdt",1,"nacl",3,3,0,"h2o_1",5.8,40292
"R003","rtdt",1,"nacl",4,1,1,"nacl",8.2,73941
"R003","rtdt",1,"nacl",4,2,0,"h2o_1",8.2,76262
"R003","rtdt",1,"nacl",4,3,0,"h2o_2",8.2,47297
"R003","rtdt",1,"nacl",5,1,0,"h2o_1",11.8,47824
"R003","rtdt",1,"nacl",5,2,1,"nacl",11.8,38962
"R003","rtdt",1,"nacl",5,3,0,"h2o_1",11.8,47824
"R003","rtdt",1,"nacl",6,1,0,"h2o_2",16.8,59607
"R003","rtdt",1,"nacl",6,2,0,"h2o_1",16.8,67484
"R003","rtdt",1,"nacl",6,3,1,"nacl",16.8,70324
"R003","rtdt",1,"nacl",7,1,0,"h2o_2",24,99883
"R003","rtdt",1,"nacl",7,2,1,"nacl",24,59394
"R003","rtdt",1,"nacl",7,3,0,"h2o_2",24,99883
"R003","rtdt",1,"nacl",8,1,1,"nacl",34.2,24164
"R003","rtdt",1,"nacl",8,2,0,"h2o_2",34.2,49497
"R003","rtdt",1,"nacl",8,3,0,"h2o_1",34.2,45844
"R003","rtdt",1,"nacl",9,1,1,"nacl",68.4,46351
"R003","rtdt",1,"nacl",9,2,0,"h2o_2",68.4,34409
"R003","rtdt",1,"nacl",9,3,0,"h2o_1",68.4,76688
"R003","rtdt",1,"nacl",10,1,1,"nacl",137,93354
"R003","rtdt",1,"nacl",10,2,0,"h2o_1",137,29446
"R003","rtdt",1,"nacl",10,3,0,"h2o_2",137,94855
"R003","rtdt",2,"sucr",1,1,0,"h2o_1",1,50820
"R003","rtdt",2,"sucr",1,2,0,"h2o_2",1,21819
"R003","rtdt",2,"sucr",1,3,1,"sucr",1,66735
"R003","rtdt",2,"sucr",2,1,0,"h2o_2",1.6,53204
"R003","rtdt",2,"sucr",2,2,1,"sucr",1.6,92712
"R003","rtdt",2,"sucr",2,3,0,"h2o_2",1.6,53204
"R003","rtdt",2,"sucr",3,1,0,"h2o_1",2.7,16409
"R003","rtdt",2,"sucr",3,2,1,"sucr",2.7,62990
"R003","rtdt",2,"sucr",3,3,0,"h2o_1",2.7,16409
"R003","rtdt",2,"sucr",4,1,0,"h2o_2",4.5,83630
"R003","rtdt",2,"sucr",4,2,1,"sucr",4.5,89950
"R003","rtdt",2,"sucr",4,3,0,"h2o_2",4.5,83630
"R003","rtdt",2,"sucr",5,1,0,"h2o_1",7.5,69270
"R003","rtdt",2,"sucr",5,2,0,"h2o_2",7.5,89818
"R003","rtdt",2,"sucr",5,3,1,"sucr",7.5,51510
"R003","rtdt",2,"sucr",6,1,0,"h2o_2",12.6,29695
"R003","rtdt",2,"sucr",6,2,1,"sucr",12.6,30558
"R003","rtdt",2,"sucr",6,3,0,"h2o_2",12.6,29695
"R003","rtdt",2,"sucr",7,1,0,"h2o_1",21,77286
"R003","rtdt",2,"sucr",7,2,1,"sucr",21,97364
"R003","rtdt",2,"sucr",7,3,0,"h2o_1",21,77286
"R003","rtdt",2,"sucr",8,1,0,"h2o_2",35,81804
"R003","rtdt",2,"sucr",8,2,0,"h2o_1",35,77826
"R003","rtdt",2,"sucr",8,3,1,"sucr",35,16776
"R003","rtdt",2,"sucr",9,1,1,"sucr",70,68369
"R003","rtdt",2,"sucr",9,2,0,"h2o_1",70,45674
"R003","rtdt",2,"sucr",9,3,0,"h2o_2",70,63200
"R003","rtdt",2,"sucr",10,1,1,"sucr",140,13179
"R003","rtdt",2,"sucr",10,2,0,"h2o_2",140,67853
"R003","rtdt",2,"sucr",10,3,0,"h2o_1",140,50413
"R003","rtdt",2,"nacl",1,1,1,"nacl",2.7,66735
"R003","rtdt",2,"nacl",1,2,0,"h2o_1",2.7,50820
"R003","rtdt",2,"nacl",1,3,0,"h2o_2",2.7,21819
"R003","rtdt",2,"nacl",2,1,0,"h2o_2",4.1,53204
"R003","rtdt",2,"nacl",2,2,0,"h2o_1",4.1,96621
"R003","rtdt",2,"nacl",2,3,1,"nacl",4.1,92712
"R003","rtdt",2,"nacl",3,1,1,"nacl",5.8,62990
"R003","rtdt",2,"nacl",3,2,0,"h2o_2",5.8,13612
"R003","rtdt",2,"nacl",3,3,0,"h2o_1",5.8,16409
"R003","rtdt",2,"nacl",4,1,1,"nacl",8.2,89950
"R003","rtdt",2,"nacl",4,2,0,"h2o_1",8.2,10436
"R003","rtdt",2,"nacl",4,3,0,"h2o_2",8.2,83630
"R003","rtdt",2,"nacl",5,1,0,"h2o_2",11.8,89818
"R003","rtdt",2,"nacl",5,2,1,"nacl",11.8,51510
"R003","rtdt",2,"nacl",5,3,0,"h2o_2",11.8,89818
"R003","rtdt",2,"nacl",6,1,1,"nacl",16.8,30558
"R003","rtdt",2,"nacl",6,2,0,"h2o_2",16.8,29695
"R003","rtdt",2,"nacl",6,3,0,"h2o_1",16.8,60642
"R003","rtdt",2,"nacl",7,1,0,"h2o_1",24,77286
"R003","rtdt",2,"nacl",7,2,1,"nacl",24,97364
"R003","rtdt",2,"nacl",7,3,0,"h2o_1",24,77286
"R003","rtdt",2,"nacl",8,1,1,"nacl",34.2,16776
"R003","rtdt",2,"nacl",8,2,0,"h2o_2",34.2,81804
"R003","rtdt",2,"nacl",8,3,0,"h2o_1",34.2,77826
"R003","rtdt",2,"nacl",9,1,1,"nacl",68.4,68369
"R003","rtdt",2,"nacl",9,2,0,"h2o_1",68.4,45674
"R003","rtdt",2,"nacl",9,3,0,"h2o_2",68.4,63200
"R003","rtdt",2,"nacl",10,1,1,"nacl",137,13179
"R003","rtdt",2,"nacl",10,2,0,"h2o_1",137,50413
"R003","rtdt",2,"nacl",10,3,0,"h2o_2",137,67853
"R003","rtdt",3,"sucr",1,1,0,"h2o_2",1,76622
"R003","rtdt",3,"sucr",1,2,1,"sucr",1,95140
"R003","rtdt",3,"sucr",1,3,0,"h2o_2",1,76622
"R003","rtdt",3,"sucr",2,1,0,"h2o_1",1.6,20801
"R003","rtdt",3,"sucr",2,2,0,"h2o_2",1.6,77464
"R003","rtdt",3,"sucr",2,3,1,"sucr",1.6,60394
"R003","rtdt",3,"sucr",3,1,0,"h2o_2",2.7,72806
"R003","rtdt",3,"sucr",3,2,1,"sucr",2.7,19971
"R003","rtdt",3,"sucr",3,3,0,"h2o_2",2.7,72806
"R003","rtdt",3,"sucr",4,1,0,"h2o_2",4.5,91275
"R003","rtdt",3,"sucr",4,2,1,"sucr",4.5,52566
"R003","rtdt",3,"sucr",4,3,0,"h2o_2",4.5,91275
"R003","rtdt",3,"sucr",5,1,0,"h2o_1",7.5,77225
"R003","rtdt",3,"sucr",5,2,0,"h2o_2",7.5,15452
"R003","rtdt",3,"sucr",5,3,1,"sucr",7.5,27100
"R003","rtdt",3,"sucr",6,1,1,"sucr",12.6,79594
"R003","rtdt",3,"sucr",6,2,0,"h2o_2",12.6,80223
"R003","rtdt",3,"sucr",6,3,0,"h2o_1",12.6,30838
"R003","rtdt",3,"sucr",7,1,0,"h2o_1",21,54877
"R003","rtdt",3,"sucr",7,2,0,"h2o_2",21,43630
"R003","rtdt",3,"sucr",7,3,1,"sucr",21,69502
"R003","rtdt",3,"sucr",8,1,0,"h2o_1",35,80867
"R003","rtdt",3,"sucr",8,2,0,"h2o_2",35,86208
"R003","rtdt",3,"sucr",8,3,1,"sucr",35,18980
"R003","rtdt",3,"sucr",9,1,1,"sucr",70,51792
"R003","rtdt",3,"sucr",9,2,0,"h2o_1",70,58278
"R003","rtdt",3,"sucr",9,3,0,"h2o_2",70,50266
"R003","rtdt",3,"sucr",10,1,1,"sucr",140,62127
"R003","rtdt",3,"sucr",10,2,0,"h2o_1",140,86652
"R003","rtdt",3,"sucr",10,3,0,"h2o_2",140,63208
"R003","rtdt",3,"nacl",1,1,0,"h2o_1",2.7,13443
"R003","rtdt",3,"nacl",1,2,0,"h2o_2",2.7,93880
"R003","rtdt",3,"nacl",1,3,1,"nacl",2.7,89971
"R003","rtdt",3,"nacl",2,1,1,"nacl",4.1,50765
"R003","rtdt",3,"nacl",2,2,0,"h2o_1",4.1,34486
"R003","rtdt",3,"nacl",2,3,0,"h2o_2",4.1,50419
"R003","rtdt",3,"nacl",3,1,0,"h2o_1",5.8,74443
"R003","rtdt",3,"nacl",3,2,0,"h2o_2",5.8,54811
"R003","rtdt",3,"nacl",3,3,1,"nacl",5.8,57920
"R003","rtdt",3,"nacl",4,1,0,"h2o_1",8.2,26276
"R003","rtdt",3,"nacl",4,2,1,"nacl",8.2,77740
"R003","rtdt",3,"nacl",4,3,0,"h2o_1",8.2,26276
"R003","rtdt",3,"nacl",5,1,1,"nacl",11.8,87567
"R003","rtdt",3,"nacl",5,2,0,"h2o_1",11.8,44683
"R003","rtdt",3,"nacl",5,3,0,"h2o_2",11.8,27690
"R003","rtdt",3,"nacl",6,1,1,"nacl",16.8,53742
"R003","rtdt",3,"nacl",6,2,0,"h2o_1",16.8,46680
"R003","rtdt",3,"nacl",6,3,0,"h2o_2",16.8,93634
"R003","rtdt",3,"nacl",7,1,0,"h2o_2",24,68489
"R003","rtdt",3,"nacl",7,2,0,"h2o_1",24,43481
"R003","rtdt",3,"nacl",7,3,1,"nacl",24,71381
"R003","rtdt",3,"nacl",8,1,0,"h2o_2",34.2,79446
"R003","rtdt",3,"nacl",8,2,1,"nacl",34.2,90998
"R003","rtdt",3,"nacl",8,3,0,"h2o_2",34.2,79446
"R003","rtdt",3,"nacl",9,1,0,"h2o_1",68.4,72481
"R003","rtdt",3,"nacl",9,2,1,"nacl",68.4,34946
"R003","rtdt",3,"nacl",9,3,0,"h2o_1",68.4,72481
"R003","rtdt",3,"nacl",10,1,0,"h2o_2",137,73850
"R003","rtdt",3,"nacl",10,2,0,"h2o_1",137,21627
"R003","rtdt",3,"nacl",10,3,1,"nacl",137,92149
"R003","rtdt",4,"nacl",1,1,0,"h2o_2",2.7,52238
"R003","rtdt",4,"nacl",1,2,0,"h2o_1",2.7,53439
"R003","rtdt",4,"nacl",1,3,1,"nacl",2.7,11159
"R003","rtdt",4,"nacl",2,1,0,"h2o_2",4.1,32607
"R003","rtdt",4,"nacl",2,2,1,"nacl",4.1,95962
"R003","rtdt",4,"nacl",2,3,0,"h2o_2",4.1,32607
"R003","rtdt",4,"nacl",3,1,0,"h2o_1",5.8,30881
"R003","rtdt",4,"nacl",3,2,0,"h2o_2",5.8,62893
"R003","rtdt",4,"nacl",3,3,1,"nacl",5.8,53134
"R003","rtdt",4,"nacl",4,1,0,"h2o_1",8.2,34889
"R003","rtdt",4,"nacl",4,2,1,"nacl",8.2,55574
"R003","rtdt",4,"nacl",4,3,0,"h2o_1",8.2,34889
"R003","rtdt",4,"nacl",5,1,0,"h2o_1",11.8,88898
"R003","rtdt",4,"nacl",5,2,1,"nacl",11.8,70533
"R003","rtdt",4,"nacl",5,3,0,"h2o_1",11.8,88898
"R003","rtdt",4,"nacl",6,1,1,"nacl",16.8,98506
"R003","rtdt",4,"nacl",6,2,0,"h2o_2",16.8,76664
"R003","rtdt",4,"nacl",6,3,0,"h2o_1",16.8,15406
"R003","rtdt",4,"nacl",7,1,0,"h2o_1",24,79467
"R003","rtdt",4,"nacl",7,2,0,"h2o_2",24,73831
"R003","rtdt",4,"nacl",7,3,1,"nacl",24,89562
"R003","rtdt",4,"nacl",8,1,0,"h2o_2",34.2,24441
"R003","rtdt",4,"nacl",8,2,0,"h2o_1",34.2,32886
"R003","rtdt",4,"nacl",8,3,1,"nacl",34.2,55510
"R003","rtdt",4,"nacl",9,1,1,"nacl",68.4,98984
"R003","rtdt",4,"nacl",9,2,0,"h2o_2",68.4,88676
"R003","rtdt",4,"nacl",9,3,0,"h2o_1",68.4,49254
"R003","rtdt",4,"nacl",10,1,1,"nacl",137,19544
"R003","rtdt",4,"nacl",10,2,0,"h2o_2",137,67271
"R003","rtdt",4,"nacl",10,3,0,"h2o_1",137,94469
"R003","rtdt",4,"sucr",1,1,1,"sucr",1,23768
"R003","rtdt",4,"sucr",1,2,0,"h2o_2",1,69416
"R003","rtdt",4,"sucr",1,3,0,"h2o_1",1,89437
"R003","rtdt",4,"sucr",2,1,1,"sucr",1.6,14737
"R003","rtdt",4,"sucr",2,2,0,"h2o_2",1.6,25692
"R003","rtdt",4,"sucr",2,3,0,"h2o_1",1.6,80827
"R003","rtdt",4,"sucr",3,1,0,"h2o_1",2.7,38676
"R003","rtdt",4,"sucr",3,2,1,"sucr",2.7,75177
"R003","rtdt",4,"sucr",3,3,0,"h2o_1",2.7,38676
"R003","rtdt",4,"sucr",4,1,0,"h2o_2",4.5,40628
"R003","rtdt",4,"sucr",4,2,1,"sucr",4.5,53589
"R003","rtdt",4,"sucr",4,3,0,"h2o_2",4.5,40628
"R003","rtdt",4,"sucr",5,1,1,"sucr",7.5,93791
"R003","rtdt",4,"sucr",5,2,0,"h2o_2",7.5,31852
"R003","rtdt",4,"sucr",5,3,0,"h2o_1",7.5,63626
"R003","rtdt",4,"sucr",6,1,0,"h2o_1",12.6,87415
"R003","rtdt",4,"sucr",6,2,1,"sucr",12.6,72764
"R003","rtdt",4,"sucr",6,3,0,"h2o_1",12.6,87415
"R003","rtdt",4,"sucr",7,1,0,"h2o_2",21,58438
"R003","rtdt",4,"sucr",7,2,0,"h2o_1",21,75804
"R003","rtdt",4,"sucr",7,3,1,"sucr",21,58542
"R003","rtdt",4,"sucr",8,1,1,"sucr",35,30990
"R003","rtdt",4,"sucr",8,2,0,"h2o_1",35,24638
"R003","rtdt",4,"sucr",8,3,0,"h2o_2",35,36873
"R003","rtdt",4,"sucr",9,1,0,"h2o_2",70,20671
"R003","rtdt",4,"sucr",9,2,0,"h2o_1",70,57292
"R003","rtdt",4,"sucr",9,3,1,"sucr",70,66544
"R003","rtdt",4,"sucr",10,1,0,"h2o_1",140,91686
"R003","rtdt",4,"sucr",10,2,1,"sucr",140,51980
"R003","rtdt",4,"sucr",10,3,0,"h2o_1",140,91686
"R004","rtdt",1,"nacl",1,1,0,"h2o_1",2.7,98225
"R004","rtdt",1,"nacl",1,2,1,"nacl",2.7,68164
"R004","rtdt",1,"nacl",1,3,0,"h2o_1",2.7,98225
"R004","rtdt",1,"nacl",2,1,1,"nacl",4.1,25952
"R004","rtdt",1,"nacl",2,2,0,"h2o_1",4.1,60205
"R004","rtdt",1,"nacl",2,3,0,"h2o_2",4.1,15603
"R004","rtdt",1,"nacl",3,1,0,"h2o_2",5.8,93850
"R004","rtdt",1,"nacl",3,2,1,"nacl",5.8,54705
"R004","rtdt",1,"nacl",3,3,0,"h2o_2",5.8,93850
"R004","rtdt",1,"nacl",4,1,0,"h2o_2",8.2,47297
"R004","rtdt",1,"nacl",4,2,0,"h2o_1",8.2,76262
"R004","rtdt",1,"nacl",4,3,1,"nacl",8.2,73941
"R004","rtdt",1,"nacl",5,1,1,"nacl",11.8,38962
"R004","rtdt",1,"nacl",5,2,0,"h2o_1",11.8,47824
"R004","rtdt",1,"nacl",5,3,0,"h2o_2",11.8,47215
"R004","rtdt",1,"nacl",6,1,1,"nacl",16.8,70324
"R004","rtdt",1,"nacl",6,2,0,"h2o_1",16.8,67484
"R004","rtdt",1,"nacl",6,3,0,"h2o_2",16.8,59607
"R004","rtdt",1,"nacl",7,1,1,"nacl",24,59394
"R004","rtdt",1,"nacl",7,2,0,"h2o_1",24,60483
"R004","rtdt",1,"nacl",7,3,0,"h2o_2",24,99883
"R004","rtdt",1,"nacl",8,1,1,"nacl",34.2,24164
"R004","rtdt",1,"nacl",8,2,0,"h2o_2",34.2,49497
"R004","rtdt",1,"nacl",8,3,0,"h2o_1",34.2,45844
"R004","rtdt",1,"nacl",9,1,0,"h2o_1",68.4,76688
"R004","rtdt",1,"nacl",9,2,0,"h2o_2",68.4,34409
"R004","rtdt",1,"nacl",9,3,1,"nacl",68.4,46351
"R004","rtdt",1,"nacl",10,1,0,"h2o_1",137,29446
"R004","rtdt",1,"nacl",10,2,0,"h2o_2",137,94855
"R004","rtdt",1,"nacl",10,3,1,"nacl",137,93354
"R004","rtdt",1,"sucr",1,1,0,"h2o_2",1,92450
"R004","rtdt",1,"sucr",1,2,0,"h2o_1",1,98273
"R004","rtdt",1,"sucr",1,3,1,"sucr",1,68164
"R004","rtdt",1,"sucr",2,1,0,"h2o_2",1.6,87258
"R004","rtdt",1,"sucr",2,2,0,"h2o_1",1.6,55299
"R004","rtdt",1,"sucr",2,3,1,"sucr",1.6,25952
"R004","rtdt",1,"sucr",3,1,1,"sucr",2.7,54705
"R004","rtdt",1,"sucr",3,2,0,"h2o_1",2.7,10896
"R004","rtdt",1,"sucr",3,3,0,"h2o_2",2.7,90694
"R004","rtdt",1,"sucr",4,1,1,"sucr",4.5,73941
"R004","rtdt",1,"sucr",4,2,0,"h2o_1",4.5,55421
"R004","rtdt",1,"sucr",4,3,0,"h2o_2",4.5,10888
"R004","rtdt",1,"sucr",5,1,1,"sucr",7.5,38962
"R004","rtdt",1,"sucr",5,2,0,"h2o_1",7.5,80425
"R004","rtdt",1,"sucr",5,3,0,"h2o_2",7.5,30491
"R004","rtdt",1,"sucr",6,1,0,"h2o_1",12.6,23812
"R004","rtdt",1,"sucr",6,2,0,"h2o_2",12.6,33806
"R004","rtdt",1,"sucr",6,3,1,"sucr",12.6,70324
"R004","rtdt",1,"sucr",7,1,0,"h2o_1",21,72479
"R004","rtdt",1,"sucr",7,2,0,"h2o_2",21,32235
"R004","rtdt",1,"sucr",7,3,1,"sucr",21,59394
"R004","rtdt",1,"sucr",8,1,1,"sucr",35,24164
"R004","rtdt",1,"sucr",8,2,0,"h2o_1",35,45673
"R004","rtdt",1,"sucr",8,3,0,"h2o_2",35,31211
"R004","rtdt",1,"sucr",9,1,0,"h2o_2",70,31492
"R004","rtdt",1,"sucr",9,2,0,"h2o_1",70,17486
"R004","rtdt",1,"sucr",9,3,1,"sucr",70,46351
"R004","rtdt",1,"sucr",10,1,0,"h2o_2",140,89290
"R004","rtdt",1,"sucr",10,2,1,"sucr",140,93354
"R004","rtdt",1,"sucr",10,3,0,"h2o_2",140,89290
"R004","rtdt",2,"nacl",1,1,1,"nacl",2.7,66735
"R004","rtdt",2,"nacl",1,2,0,"h2o_1",2.7,50820
"R004","rtdt",2,"nacl",1,3,0,"h2o_2",2.7,21819
"R004","rtdt",2,"nacl",2,1,0,"h2o_2",4.1,53204
"R004","rtdt",2,"nacl",2,2,0,"h2o_1",4.1,96621
"R004","rtdt",2,"nacl",2,3,1,"nacl",4.1,92712
"R004","rtdt",2,"nacl",3,1,1,"nacl",5.8,62990
"R004","rtdt",2,"nacl",3,2,0,"h2o_1",5.8,16409
"R004","rtdt",2,"nacl",3,3,0,"h2o_2",5.8,13612
"R004","rtdt",2,"nacl",4,1,1,"nacl",8.2,89950
"R004","rtdt",2,"nacl",4,2,0,"h2o_2",8.2,83630
"R004","rtdt",2,"nacl",4,3,0,"h2o_1",8.2,10436
"R004","rtdt",2,"nacl",5,1,0,"h2o_1",11.8,69270
"R004","rtdt",2,"nacl",5,2,1,"nacl",11.8,51510
"R004","rtdt",2,"nacl",5,3,0,"h2o_1",11.8,69270
"R004","rtdt",2,"nacl",6,1,0,"h2o_1",16.8,60642
"R004","rtdt",2,"nacl",6,2,1,"nacl",16.8,30558
"R004","rtdt",2,"nacl",6,3,0,"h2o_1",16.8,60642
"R004","rtdt",2,"nacl",7,1,0,"h2o_1",24,77286
"R004","rtdt",2,"nacl",7,2,1,"nacl",24,97364
"R004","rtdt",2,"nacl",7,3,0,"h2o_1",24,77286
"R004","rtdt",2,"nacl",8,1,0,"h2o_1",34.2,77826
"R004","rtdt",2,"nacl",8,2,0,"h2o_2",34.2,81804
